domain,category,score,first_seen,last_seen,ports,ip,url,type,file_hash
,Network activity,,,,,194.180.174.46,,ip-dest,
,Network activity,,,,,194.31.98.163,,ip-dest,
,Network activity,,,,,194.33.40.81,,ip-dest,
,Network activity,,,,,194.50.128.100,,ip-dest,
,Network activity,,,,,194.58.103.22,,ip-dest,
,Network activity,,,,,194.58.111.215,,ip-dest,
,Network activity,,,,,194.58.111.54,,ip-dest,
,Network activity,,,,,194.58.119.99,,ip-dest,
,Network activity,,,,,194.58.120.207,,ip-dest,
,Network activity,,,,,194.58.121.225,,ip-dest,
,Network activity,,,,,194.58.121.94,,ip-dest,
,Network activity,,,,,194.58.122.212,,ip-dest,
,Network activity,,,,,194.58.123.47,,ip-dest,
,Network activity,,,,,194.58.90.120,,ip-dest,
,Network activity,,,,,194.58.92.102,,ip-dest,
,Network activity,,,,,194.58.97.245,,ip-dest,
,Network activity,,,,,194.58.98.215,,ip-dest,
,Network activity,,,,,194.61.3.231,,ip-dest,
,Network activity,,,,,194.67.108.168,,ip-dest,
,Network activity,,,,,194.67.109.14,,ip-dest,
,Network activity,,,,,194.67.109.164,,ip-dest,
,Network activity,,,,,194.67.109.76,,ip-dest,
,Network activity,,,,,194.67.110.89,,ip-dest,
,Network activity,,,,,194.67.111.121,,ip-dest,
,Network activity,,,,,194.67.113.186,,ip-dest,
,Network activity,,,,,194.67.113.99,,ip-dest,
,Network activity,,,,,194.67.116.180,,ip-dest,
,Network activity,,,,,194.67.116.250,,ip-dest,
,Network activity,,,,,194.67.116.67,,ip-dest,
,Network activity,,,,,194.67.116.81,,ip-dest,
,Network activity,,,,,194.67.86.167,,ip-dest,
,Network activity,,,,,194.67.86.169,,ip-dest,
,Network activity,,,,,194.67.86.240,,ip-dest,
,Network activity,,,,,194.67.87.29,,ip-dest,
,Network activity,,,,,194.67.90.15,,ip-dest,
,Network activity,,,,,194.67.90.215,,ip-dest,
,Network activity,,,,,194.67.90.78,,ip-dest,
,Network activity,,,,,194.87.216.33,,ip-dest,
,Network activity,,,,,195.123.245.78,,ip-dest,
,Network activity,,,,,195.140.146.128,,ip-dest,
,Network activity,,,,,195.54.32.233,,ip-dest,
,Network activity,,,,,195.62.53.63,,ip-dest,
,Network activity,,,,,195.72.146.167,,ip-dest,
,Network activity,,,,,197.39.170.0,,ip-dest,
,Network activity,,,,,2.61.31.101,,ip-dest,
,Network activity,,,,,2.7.97.18,,ip-dest,
,Network activity,,,,,20.114.169.166,,ip-dest,
,Network activity,,,,,20.52.0.106,,ip-dest,
,Network activity,,,,,20.79.40.222,,ip-dest,
,Network activity,,,,,200.109.180.253,,ip-dest,
,Network activity,,,,,201.219.103.184,,ip-dest,
,Network activity,,,,,207.138.197.169,,ip-dest,
,Network activity,,,,,207.180.223.124,,ip-dest,
,Network activity,,,,,213.193.6.21,,ip-dest,
,Network activity,,,,,213.24.133.164,,ip-dest,
,Network activity,,,,,216.238.69.137,,ip-dest,
,Network activity,,,,,217.138.193.18,,ip-dest,
,Network activity,,,,,217.20.182.1,,ip-dest,
,Network activity,,,,,217.25.89.191,,ip-dest,
,Network activity,,,,,217.65.247.127,,ip-dest,
,Network activity,,,,,217.69.0.35,,ip-dest,
,Network activity,,,,,217.69.4.51,,ip-dest,
,Network activity,,,,,217.79.1.106,,ip-dest,
,Network activity,,,,,218.102.90.173,,ip-dest,
,Network activity,,,,,219.134.151.40,,ip-dest,
,Network activity,,,,,219.79.104.233,,ip-dest,
,Network activity,,,,,220.129.139.182,,ip-dest,
,Network activity,,,,,220.137.3.119,,ip-dest,
,Network activity,,,,,220.172.206.2,,ip-dest,
,Network activity,,,,,222.129.32.66,,ip-dest,
,Network activity,,,,,222.139.108.230,,ip-dest,
,Network activity,,,,,222.212.175.180,,ip-dest,
,Network activity,,,,,222.212.93.60,,ip-dest,
,Network activity,,,,,223.73.222.57,,ip-dest,
,Network activity,,,,,223.74.98.96,,ip-dest,
,Network activity,,,,,27.123.136.155,,ip-dest,
,Network activity,,,,,27.123.137.149,,ip-dest,
,Network activity,,,,,27.123.138.44,,ip-dest,
,Network activity,,,,,27.154.110.253,,ip-dest,
,Network activity,,,,,3.215.175.118,,ip-dest,
,Network activity,,,,,3.219.215.164,,ip-dest,
,Network activity,,,,,3.219.247.198,,ip-dest,
,Network activity,,,,,3.226.122.254,,ip-dest,
,Network activity,,,,,3.226.244.170,,ip-dest,
,Network activity,,,,,3.231.105.191,,ip-dest,
,Network activity,,,,,3.234.208.33,,ip-dest,
,Network activity,,,,,3.234.211.125,,ip-dest,
,Network activity,,,,,3.234.227.105,,ip-dest,
,Network activity,,,,,3.235.178.115,,ip-dest,
,Network activity,,,,,3.235.22.33,,ip-dest,
,Network activity,,,,,3.235.66.0,,ip-dest,
,Network activity,,,,,3.236.137.10,,ip-dest,
,Network activity,,,,,3.236.147.102,,ip-dest,
,Network activity,,,,,3.236.23.185,,ip-dest,
,Network activity,,,,,3.236.236.49,,ip-dest,
,Network activity,,,,,3.236.52.113,,ip-dest,
,Network activity,,,,,3.238.110.198,,ip-dest,
,Network activity,,,,,3.238.129.76,,ip-dest,
,Network activity,,,,,3.238.153.156,,ip-dest,
,Network activity,,,,,3.238.240.41,,ip-dest,
,Network activity,,,,,3.238.252.82,,ip-dest,
,Network activity,,,,,3.239.16.119,,ip-dest,
,Network activity,,,,,3.239.167.110,,ip-dest,
,Network activity,,,,,3.239.171.74,,ip-dest,
,Network activity,,,,,3.239.2.140,,ip-dest,
,Network activity,,,,,3.80.249.0,,ip-dest,
,Network activity,,,,,3.81.163.0,,ip-dest,
,Network activity,,,,,3.81.68.43,,ip-dest,
,Network activity,,,,,3.83.128.229,,ip-dest,
,Network activity,,,,,3.83.232.141,,ip-dest,
,Network activity,,,,,3.83.45.248,,ip-dest,
,Network activity,,,,,3.83.84.251,,ip-dest,
,Network activity,,,,,3.83.88.33,,ip-dest,
,Network activity,,,,,3.83.98.20,,ip-dest,
,Network activity,,,,,3.85.96.147,,ip-dest,
,Network activity,,,,,3.86.100.236,,ip-dest,
,Network activity,,,,,3.87.118.74,,ip-dest,
,Network activity,,,,,3.87.8.122,,ip-dest,
,Network activity,,,,,3.88.104.1,,ip-dest,
,Network activity,,,,,3.88.11.192,,ip-dest,
,Network activity,,,,,3.88.50.52,,ip-dest,
,Network activity,,,,,3.89.226.235,,ip-dest,
,Network activity,,,,,3.90.184.205,,ip-dest,
,Network activity,,,,,3.91.206.81,,ip-dest,
,Network activity,,,,,3.92.178.45,,ip-dest,
,Network activity,,,,,3.95.168.56,,ip-dest,
,Network activity,,,,,3.95.169.35,,ip-dest,
,Network activity,,,,,31.148.137.194,,ip-dest,
,Network activity,,,,,31.163.222.244,,ip-dest,
,Network activity,,,,,31.17.245.156,,ip-dest,
,Network activity,,,,,31.23.200.244,,ip-dest,
,Network activity,,,,,31.23.226.15,,ip-dest,
,Network activity,,,,,31.31.203.17,,ip-dest,
,Network activity,,,,,31.31.203.219,,ip-dest,
,Network activity,,,,,31.40.251.145,,ip-dest,
,Network activity,,,,,31.40.251.171,,ip-dest,
,Network activity,,,,,31.41.57.187,,ip-dest,
,Network activity,,,,,31.41.59.36,,ip-dest,
,Network activity,,,,,31.41.61.158,,ip-dest,
,Network activity,,,,,31.41.62.66,,ip-dest,
,Network activity,,,,,31.7.102.7,,ip-dest,
,Network activity,,,,,34.147.27.244,,ip-dest,
,Network activity,,,,,34.200.241.38,,ip-dest,
,Network activity,,,,,34.203.214.132,,ip-dest,
,Network activity,,,,,34.204.203.90,,ip-dest,
,Network activity,,,,,34.204.205.25,,ip-dest,
,Network activity,,,,,34.207.146.108,,ip-dest,
,Network activity,,,,,34.207.200.39,,ip-dest,
,Network activity,,,,,34.229.139.87,,ip-dest,
,Network activity,,,,,34.229.180.138,,ip-dest,
,Network activity,,,,,34.229.85.138,,ip-dest,
,Network activity,,,,,34.230.31.136,,ip-dest,
,Network activity,,,,,34.232.51.2,,ip-dest,
,Network activity,,,,,34.234.90.224,,ip-dest,
,Network activity,,,,,34.238.159.111,,ip-dest,
,Network activity,,,,,35.153.199.189,,ip-dest,
,Network activity,,,,,35.153.66.198,,ip-dest,
,Network activity,,,,,35.168.14.35,,ip-dest,
,Network activity,,,,,35.169.117.73,,ip-dest,
,Network activity,,,,,35.170.74.106,,ip-dest,
,Network activity,,,,,35.173.139.78,,ip-dest,
,Network activity,,,,,35.173.35.155,,ip-dest,
,Network activity,,,,,35.174.204.1,,ip-dest,
,Network activity,,,,,35.174.61.59,,ip-dest,
,Network activity,,,,,35.174.8.120,,ip-dest,
,Network activity,,,,,35.175.121.143,,ip-dest,
,Network activity,,,,,36.225.248.175,,ip-dest,
,Network activity,,,,,36.235.174.97,,ip-dest,
,Network activity,,,,,36.69.111.152,,ip-dest,
,Network activity,,,,,37.112.212.85,,ip-dest,
,Network activity,,,,,37.140.195.137,,ip-dest,
,Network activity,,,,,37.140.197.206,,ip-dest,
,Network activity,,,,,37.140.199.20,,ip-dest,
,Network activity,,,,,37.140.199.224,,ip-dest,
,Network activity,,,,,37.145.11.91,,ip-dest,
,Network activity,,,,,37.79.255.86,,ip-dest,
,Network activity,,,,,41.250.208.36,,ip-dest,
,Network activity,,,,,42.200.153.143,,ip-dest,
,Network activity,,,,,43.243.82.44,,ip-dest,
,Network activity,,,,,44.192.75.28,,ip-dest,
,Network activity,,,,,44.192.77.17,,ip-dest,
,Network activity,,,,,44.193.219.124,,ip-dest,
,Network activity,,,,,44.197.123.197,,ip-dest,
,Network activity,,,,,44.200.147.39,,ip-dest,
,Network activity,,,,,44.200.170.142,,ip-dest,
,Network activity,,,,,44.200.179.157,,ip-dest,
,Network activity,,,,,44.200.201.99,,ip-dest,
,Network activity,,,,,44.200.226.136,,ip-dest,
,Network activity,,,,,44.200.34.173,,ip-dest,
,Network activity,,,,,44.200.57.51,,ip-dest,
,Network activity,,,,,44.200.68.205,,ip-dest,
,Network activity,,,,,44.200.74.18,,ip-dest,
,Network activity,,,,,44.200.83.183,,ip-dest,
,Network activity,,,,,44.201.150.210,,ip-dest,
,Network activity,,,,,44.201.226.29,,ip-dest,
,Network activity,,,,,44.201.254.56,,ip-dest,
,Network activity,,,,,44.201.38.74,,ip-dest,
,Network activity,,,,,44.201.73.55,,ip-dest,
,Network activity,,,,,44.202.202.245,,ip-dest,
,Network activity,,,,,44.202.205.25,,ip-dest,
,Network activity,,,,,44.202.46.176,,ip-dest,
,Network activity,,,,,44.202.69.64,,ip-dest,
,Network activity,,,,,45.128.133.198,,ip-dest,
,Network activity,,,,,45.135.167.208,,ip-dest,
,Network activity,,,,,45.142.122.175,,ip-dest,
,Network activity,,,,,45.142.213.17,,ip-dest,
,Network activity,,,,,45.153.231.104,,ip-dest,
,Network activity,,,,,45.159.208.72,,ip-dest,
,Network activity,,,,,45.161.5.37,,ip-dest,
,Network activity,,,,,45.172.153.157,,ip-dest,
,Network activity,,,,,45.32.149.8,,ip-dest,
,Network activity,,,,,46.105.97.11,,ip-dest,
,Network activity,,,,,46.139.233.68,,ip-dest,
,Network activity,,,,,46.150.77.66,,ip-dest,
,Network activity,,,,,46.61.2.18,,ip-dest,
,Network activity,,,,,46.70.127.125,,ip-dest,
,Network activity,,,,,46.71.177.89,,ip-dest,
,Network activity,,,,,46.72.16.203,,ip-dest,
,Network activity,,,,,47.254.64.201,,ip-dest,
,Network activity,,,,,47.254.64.223,,ip-dest,
,Network activity,,,,,47.88.102.156,,ip-dest,
,Network activity,,,,,47.88.105.238,,ip-dest,
,Network activity,,,,,47.88.33.33,,ip-dest,
,Network activity,,,,,47.88.79.10,,ip-dest,
,Network activity,,,,,47.88.91.101,,ip-dest,
,Network activity,,,,,47.89.194.131,,ip-dest,
,Network activity,,,,,47.89.210.41,,ip-dest,
,Network activity,,,,,47.89.244.59,,ip-dest,
,Network activity,,,,,5.182.211.5,,ip-dest,
,Network activity,,,,,5.190.94.115,,ip-dest,
,Network activity,,,,,5.199.133.149,,ip-dest,
,Network activity,,,,,5.62.18.39,,ip-dest,
,Network activity,,,,,5.62.18.69,,ip-dest,
,Network activity,,,,,5.63.154.128,,ip-dest,
,Network activity,,,,,5.63.154.19,,ip-dest,
,Network activity,,,,,5.63.158.179,,ip-dest,
,Network activity,,,,,5.63.158.233,,ip-dest,
,Network activity,,,,,5.63.158.238,,ip-dest,
,Network activity,,,,,52.1.171.25,,ip-dest,
,Network activity,,,,,52.203.209.159,,ip-dest,
,Network activity,,,,,52.87.0.218,,ip-dest,
,Network activity,,,,,52.87.200.25,,ip-dest,
,Network activity,,,,,52.90.12.175,,ip-dest,
,Network activity,,,,,54.147.154.51,,ip-dest,
,Network activity,,,,,54.152.247.119,,ip-dest,
,Network activity,,,,,54.157.57.56,,ip-dest,
,Network activity,,,,,54.159.33.230,,ip-dest,
,Network activity,,,,,54.166.136.148,,ip-dest,
,Network activity,,,,,54.166.205.200,,ip-dest,
,Network activity,,,,,54.172.50.82,,ip-dest,
,Network activity,,,,,54.174.85.247,,ip-dest,
,Network activity,,,,,54.196.114.50,,ip-dest,
,Network activity,,,,,54.197.30.64,,ip-dest,
,Network activity,,,,,54.198.221.122,,ip-dest,
,Network activity,,,,,54.226.69.122,,ip-dest,
,Network activity,,,,,54.226.76.207,,ip-dest,
,Network activity,,,,,54.226.98.249,,ip-dest,
,Network activity,,,,,54.227.193.25,,ip-dest,
,Network activity,,,,,54.227.26.132,,ip-dest,
,Network activity,,,,,54.237.165.13,,ip-dest,
,Network activity,,,,,54.242.233.156,,ip-dest,
,Network activity,,,,,54.243.21.180,,ip-dest,
,Network activity,,,,,54.243.27.131,,ip-dest,
,Network activity,,,,,54.81.188.241,,ip-dest,
,Network activity,,,,,54.84.113.232,,ip-dest,
,Network activity,,,,,54.90.1.83,,ip-dest,
,Network activity,,,,,54.91.81.48,,ip-dest,
,Network activity,,,,,58.122.6.83,,ip-dest,
,Network activity,,,,,58.208.37.44,,ip-dest,
,Network activity,,,,,59.102.186.33,,ip-dest,
,Network activity,,,,,59.35.94.99,,ip-dest,
,Network activity,,,,,59.41.146.98,,ip-dest,
,Network activity,,,,,59.42.60.126,,ip-dest,
,Network activity,,,,,60.161.189.14,,ip-dest,
,Network activity,,,,,61.28.235.31,,ip-dest,
,Network activity,,,,,62.117.94.146,,ip-dest,
,Network activity,,,,,62.80.164.89,,ip-dest,
,Network activity,,,,,65.108.53.205,,ip-dest,
,Network activity,,,,,70.34.194.123,,ip-dest,
,Network activity,,,,,70.34.194.31,,ip-dest,
,Network activity,,,,,70.34.195.75,,ip-dest,
,Network activity,,,,,70.34.197.185,,ip-dest,
,Network activity,,,,,70.34.198.226,,ip-dest,
,Network activity,,,,,70.34.199.214,,ip-dest,
,Network activity,,,,,70.34.202.55,,ip-dest,
,Network activity,,,,,70.34.204.141,,ip-dest,
,Network activity,,,,,70.34.204.74,,ip-dest,
,Network activity,,,,,70.34.208.32,,ip-dest,
,Network activity,,,,,70.92.246.89,,ip-dest,
,Network activity,,,,,77.120.40.95,,ip-dest,
,Network activity,,,,,77.121.70.53,,ip-dest,
,Network activity,,,,,77.123.100.47,,ip-dest,
,Network activity,,,,,77.123.14.31,,ip-dest,
,Network activity,,,,,77.223.90.238,,ip-dest,
,Network activity,,,,,77.247.126.247,,ip-dest,
,Network activity,,,,,77.37.246.115,,ip-dest,
,Network activity,,,,,77.50.107.86,,ip-dest,
,Network activity,,,,,78.172.122.57,,ip-dest,
,Network activity,,,,,79.171.118.241,,ip-dest,
,Network activity,,,,,80.216.78.155,,ip-dest,
,Network activity,,,,,80.255.7.105,,ip-dest,
,Network activity,,,,,80.78.240.210,,ip-dest,
,Network activity,,,,,80.78.241.253,,ip-dest,
,Network activity,,,,,80.78.241.88,,ip-dest,
,Network activity,,,,,80.78.244.124,,ip-dest,
,Network activity,,,,,80.78.244.199,,ip-dest,
,Network activity,,,,,80.78.245.223,,ip-dest,
,Network activity,,,,,80.78.245.89,,ip-dest,
,Network activity,,,,,80.78.248.22,,ip-dest,
,Network activity,,,,,80.78.248.222,,ip-dest,
,Network activity,,,,,80.78.251.191,,ip-dest,
,Network activity,,,,,80.78.251.231,,ip-dest,
,Network activity,,,,,80.78.251.4,,ip-dest,
,Network activity,,,,,80.78.253.86,,ip-dest,
,Network activity,,,,,80.78.254.238,,ip-dest,
,Network activity,,,,,80.95.44.213,,ip-dest,
,Network activity,,,,,81.138.39.164,,ip-dest,
,Network activity,,,,,81.196.30.41,,ip-dest,
,Network activity,,,,,81.2.191.144,,ip-dest,
,Network activity,,,,,82.102.22.38,,ip-dest,
,Network activity,,,,,82.117.228.138,,ip-dest,
,Network activity,,,,,83.166.242.108,,ip-dest,
,Network activity,,,,,83.166.247.110,,ip-dest,
,Network activity,,,,,83.166.247.185,,ip-dest,
,Network activity,,,,,83.166.250.21,,ip-dest,
,Network activity,,,,,83.222.5.155,,ip-dest,
,Network activity,,,,,84.32.188.141,,ip-dest,
,Network activity,,,,,84.32.188.96,,ip-dest,
,Network activity,,,,,85.203.44.233,,ip-dest,
,Network activity,,,,,86.106.137.150,,ip-dest,
,Network activity,,,,,87.236.212.184,,ip-dest,
,Network activity,,,,,87.249.49.103,,ip-dest,
,Network activity,,,,,88.119.175.112,,ip-dest,
,Network activity,,,,,88.206.103.132,,ip-dest,
,Network activity,,,,,89.108.102.37,,ip-dest,
,Network activity,,,,,89.108.102.57,,ip-dest,
,Network activity,,,,,89.108.115.225,,ip-dest,
,Network activity,,,,,89.108.115.232,,ip-dest,
,Network activity,,,,,89.108.115.235,,ip-dest,
,Network activity,,,,,89.108.115.236,,ip-dest,
,Network activity,,,,,89.108.115.241,,ip-dest,
,Network activity,,,,,89.108.65.157,,ip-dest,
,Network activity,,,,,89.108.70.22,,ip-dest,
,Network activity,,,,,89.108.70.223,,ip-dest,
,Network activity,,,,,89.108.71.205,,ip-dest,
,Network activity,,,,,89.108.76.135,,ip-dest,
,Network activity,,,,,89.108.76.226,,ip-dest,
,Network activity,,,,,89.108.77.133,,ip-dest,
,Network activity,,,,,89.108.77.202,,ip-dest,
,Network activity,,,,,89.108.77.204,,ip-dest,
,Network activity,,,,,89.108.78.126,,ip-dest,
,Network activity,,,,,89.108.78.128,,ip-dest,
,Network activity,,,,,89.108.78.247,,ip-dest,
,Network activity,,,,,89.108.78.252,,ip-dest,
,Network activity,,,,,89.108.78.82,,ip-dest,
,Network activity,,,,,89.108.79.13,,ip-dest,
,Network activity,,,,,89.108.79.91,,ip-dest,
,Network activity,,,,,89.108.81.106,,ip-dest,
,Network activity,,,,,89.108.81.30,,ip-dest,
,Network activity,,,,,89.108.81.77,,ip-dest,
,Network activity,,,,,89.108.83.23,,ip-dest,
,Network activity,,,,,89.108.83.235,,ip-dest,
,Network activity,,,,,89.108.88.67,,ip-dest,
,Network activity,,,,,89.108.98.124,,ip-dest,
,Network activity,,,,,89.108.98.125,,ip-dest,
,Network activity,,,,,89.223.123.121,,ip-dest,
,Network activity,,,,,90.189.249.87,,ip-dest,
,Network activity,,,,,91.148.30.223,,ip-dest,
,Network activity,,,,,91.207.27.135,,ip-dest,
,Network activity,,,,,91.225.140.144,,ip-dest,
,Network activity,,,,,91.225.140.238,,ip-dest,
,Network activity,,,,,91.225.142.34,,ip-dest,
,Network activity,,,,,91.240.118.137,,ip-dest,
,Network activity,,,,,91.243.17.191,,ip-dest,
,Network activity,,,,,91.52.27.10,,ip-dest,
,Network activity,,,,,92.223.103.162,,ip-dest,
,Network activity,,,,,92.223.103.179,,ip-dest,
,Network activity,,,,,92.242.62.112,,ip-dest,
,Network activity,,,,,92.242.62.132,,ip-dest,
,Network activity,,,,,92.242.62.181,,ip-dest,
,Network activity,,,,,92.242.62.186,,ip-dest,
,Network activity,,,,,92.242.62.254,,ip-dest,
,Network activity,,,,,92.242.62.45,,ip-dest,
,Network activity,,,,,92.242.62.96,,ip-dest,
,Network activity,,,,,92.247.219.88,,ip-dest,
,Network activity,,,,,92.248.188.202,,ip-dest,
,Network activity,,,,,92.248.188.30,,ip-dest,
,Network activity,,,,,92.253.239.225,,ip-dest,
,Network activity,,,,,92.255.76.169,,ip-dest,
,Network activity,,,,,92.53.97.145,,ip-dest,
,Network activity,,,,,93.77.233.7,,ip-dest,
,Network activity,,,,,93.78.20.184,,ip-dest,
,Network activity,,,,,93.78.227.241,,ip-dest,
,Network activity,,,,,93.79.56.105,,ip-dest,
,Network activity,,,,,93.79.60.199,,ip-dest,
,Network activity,,,,,94.110.248.92,,ip-dest,
,Network activity,,,,,94.158.88.255,,ip-dest,
,Network activity,,,,,94.180.105.222,,ip-dest,
,Network activity,,,,,94.228.120.181,,ip-dest,
,Network activity,,,,,94.232.41.25,,ip-dest,
,Network activity,,,,,94.242.218.141,,ip-dest,
,Network activity,,,,,94.250.251.39,,ip-dest,
,Network activity,,,,,95.0.9.72,,ip-dest,
,Network activity,,,,,95.105.123.48,,ip-dest,
,Network activity,,,,,95.120.94.226,,ip-dest,
,Network activity,,,,,95.125.174.122,,ip-dest,
,Network activity,,,,,95.179.118.246,,ip-dest,
,Network activity,,,,,95.179.221.114,,ip-dest,
,Network activity,,,,,95.179.221.147,,ip-dest,
,Network activity,,,,,95.179.223.56,,ip-dest,
,Network activity,,,,,95.179.51.19,,ip-dest,
,Network activity,,,,,95.181.16.81,,ip-dest,
,Network activity,,,,,95.181.161.50,,ip-dest,
,Network activity,,,,,95.211.175.153,,ip-dest,
,Network activity,,,,,95.55.165.34,,ip-dest,
,Network activity,,,,,95.72.229.228,,ip-dest,
,Network activity,,,,,95.72.70.21,,ip-dest,
,Network activity,,,,,95.78.192.209,,ip-dest,
,Network activity,,,,,96.227.133.55,,ip-dest,
,Network activity,,,,,96.43.128.122,,ip-dest,
,Network activity,,,,,97.115.253.180,,ip-dest,
,Network activity,,,,,,http://84.32.188.141/qwerty_setup.msi,url,
,Network activity,,,,,,http://stun.site/pet1.exe,url,
,Network activity,,,,,,https://5.182.211.5/rip.sh,url,
,Network activity,,,,,179.157.197.91,,ip-dest,
,Network activity,,,,,54.197.30.64,,ip-dest,
,Network activity,,,,,54.227.193.25,,ip-dest,
,Network activity,,,,,3.215.175.118,,ip-dest,
,Network activity,,,,,3.236.137.10,,ip-dest,
,Network activity,,,,,91.58.17.90,,ip-dest,
,Network activity,,,,,44.200.201.99,,ip-dest,
,Network activity,,,,,163.197.34.50,,ip-dest,
,Network activity,,,,,3.236.241.248,,ip-dest,
,Network activity,,,,,54.198.221.122,,ip-dest,
,Network activity,,,,,112.118.198.246,,ip-dest,
,Network activity,,,,,42.200.153.143,,ip-dest,
,Network activity,,,,,44.197.123.197,,ip-dest,
,Network activity,,,,,3.219.247.198,,ip-dest,
,Network activity,,,,,107.22.19.206,,ip-dest,
,Network activity,,,,,44.200.170.142,,ip-dest,
,Network activity,,,,,194.87.216.33,,ip-dest,
,Network activity,,,,,3.219.215.164,,ip-dest,
,Network activity,,,,,3.83.98.20,,ip-dest,
,Network activity,,,,,3.239.2.140,,ip-dest,
,Network activity,,,,,178.46.94.132,,ip-dest,
,Network activity,,,,,52.203.209.159,,ip-dest,
,Network activity,,,,,91.52.27.10,,ip-dest,
,Network activity,,,,,3.226.122.254,,ip-dest,
,Network activity,,,,,54.174.85.247,,ip-dest,
,Network activity,,,,,54.166.136.148,,ip-dest,
,Network activity,,,,,176.59.170.199,,ip-dest,
,Network activity,,,,,18.208.200.1,,ip-dest,
,Network activity,,,,,3.234.211.125,,ip-dest,
,Network activity,,,,,3.81.163.0,,ip-dest,
,Network activity,,,,,112.80.123.188,,ip-dest,
,Network activity,,,,,52.87.0.218,,ip-dest,
,Network activity,,,,,3.88.11.192,,ip-dest,
,Network activity,,,,,91.243.17.191,,ip-dest,
,Network activity,,,,,3.86.100.236,,ip-dest,
,Network activity,,,,,18.215.125.139,,ip-dest,
,Network activity,,,,,3.89.226.235,,ip-dest,
,Network activity,,,,,35.173.139.78,,ip-dest,
,Network activity,,,,,54.84.113.232,,ip-dest,
,Network activity,,,,,213.24.133.164,,ip-dest,
,Network activity,,,,,3.236.147.102,,ip-dest,
,Network activity,,,,,54.243.27.131,,ip-dest,
,Network activity,,,,,139.59.229.58,,ip-dest,
,Network activity,,,,,44.201.226.29,,ip-dest,
,Network activity,,,,,18.212.214.157,,ip-dest,
,Network activity,,,,,3.239.167.110,,ip-dest,
,Network activity,,,,,18.209.55.49,,ip-dest,
,Network activity,,,,,178.69.117.29,,ip-dest,
,Network activity,,,,,147.182.169.247,,ip-dest,
,Network activity,,,,,54.226.98.249,,ip-dest,
,Network activity,,,,,27.123.138.44,,ip-dest,
,Network activity,,,,,159.223.20.16,,ip-dest,
,Network activity,,,,,54.172.50.82,,ip-dest,
,Network activity,,,,,128.199.87.44,,ip-dest,
,Network activity,,,,,143.110.217.154,,ip-dest,
,Network activity,,,,,35.168.14.35,,ip-dest,
,Network activity,,,,,44.200.83.183,,ip-dest,
,Network activity,,,,,34.234.90.224,,ip-dest,
,Network activity,,,,,54.227.26.132,,ip-dest,
,Network activity,,,,,157.230.96.56,,ip-dest,
